_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
1206,2007,South Eastern,Minor injury,No,No,No,499,0,0,0,619,619
1207,2007,South Eastern,Minor injury,No,No,Yes,12,0,0,0,14,14
1208,2007,South Eastern,Minor injury,No,Yes,No,31,0,0,0,33,33
1209,2007,South Eastern,Minor injury,Yes,No,No,39,0,0,0,42,42
1210,2007,South Eastern,Property damage only,No,No,No,1000,0,0,0,0,0
1211,2007,South Eastern,Property damage only,No,No,Yes,18,0,0,0,0,0
1212,2007,South Eastern,Property damage only,No,Yes,No,87,0,0,0,0,0
1213,2007,South Eastern,Property damage only,No,Yes,Yes,2,0,0,0,0,0
1214,2007,South Eastern,Property damage only,Yes,No,No,6,0,0,0,0,0
1215,2007,Southern,Fatal,No,No,No,33,35,16,6,3,60
1216,2007,Southern,Fatal,No,Yes,No,13,14,4,4,1,23
1217,2007,Southern,Fatal,Yes,No,No,7,8,0,2,1,11
1218,2007,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
1219,2007,Southern,Hospitalisation,No,No,No,461,0,560,86,60,706
1220,2007,Southern,Hospitalisation,No,No,Yes,6,0,6,0,1,7
1221,2007,Southern,Hospitalisation,No,Yes,No,66,0,72,19,6,97
1222,2007,Southern,Hospitalisation,No,Yes,Yes,1,0,1,4,0,5
1223,2007,Southern,Hospitalisation,Yes,No,No,98,0,105,6,6,117
1224,2007,Southern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
1225,2007,Southern,Medical treatment,No,No,No,495,0,0,613,80,693
1226,2007,Southern,Medical treatment,No,No,Yes,5,0,0,6,1,7
1227,2007,Southern,Medical treatment,No,Yes,No,48,0,0,55,6,61
1228,2007,Southern,Medical treatment,Yes,No,No,49,0,0,51,1,52
1229,2007,Southern,Medical treatment,Yes,No,Yes,1,0,0,1,1,2
1230,2007,Southern,Minor injury,No,No,No,429,0,0,0,549,549
1231,2007,Southern,Minor injury,No,No,Yes,7,0,0,0,7,7
1232,2007,Southern,Minor injury,No,Yes,No,58,0,0,0,70,70
1233,2007,Southern,Minor injury,No,Yes,Yes,1,0,0,0,4,4
1234,2007,Southern,Minor injury,Yes,No,No,29,0,0,0,29,29
1235,2007,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
1236,2007,Southern,Property damage only,No,No,No,1062,0,0,0,0,0
1237,2007,Southern,Property damage only,No,No,Yes,9,0,0,0,0,0
1238,2007,Southern,Property damage only,No,Yes,No,114,0,0,0,0,0
1239,2007,Southern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
1240,2007,Southern,Property damage only,Yes,No,No,3,0,0,0,0,0
1241,2007,Unknown,Hospitalisation,No,No,No,6,0,7,4,1,12
1242,2007,Unknown,Hospitalisation,Yes,No,No,2,0,2,0,0,2
1243,2007,Unknown,Medical treatment,No,No,No,7,0,0,10,3,13
1244,2007,Unknown,Minor injury,No,No,No,5,0,0,0,5,5
1245,2007,Unknown,Property damage only,No,No,No,4,0,0,0,0,0
1246,2007,Unknown,Property damage only,No,No,Yes,1,0,0,0,0,0
1247,2007,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
1248,2008,Brisbane,Fatal,No,No,No,18,18,8,4,1,31
1249,2008,Brisbane,Fatal,No,No,Yes,1,1,2,1,1,5
1250,2008,Brisbane,Fatal,No,Yes,No,1,1,0,3,0,4
1251,2008,Brisbane,Fatal,Yes,No,No,8,8,0,1,1,10
1252,2008,Brisbane,Fatal,Yes,No,Yes,2,2,0,0,1,3
1253,2008,Brisbane,Fatal,Yes,Yes,No,3,3,0,1,0,4
1254,2008,Brisbane,Hospitalisation,No,No,No,1100,0,1344,173,152,1669
1255,2008,Brisbane,Hospitalisation,No,No,Yes,54,0,66,5,10,81
1256,2008,Brisbane,Hospitalisation,No,Yes,No,99,0,116,23,8,147
1257,2008,Brisbane,Hospitalisation,No,Yes,Yes,2,0,3,0,1,4
1258,2008,Brisbane,Hospitalisation,Yes,No,No,276,0,283,12,22,317
1259,2008,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
1260,2008,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,0,0,7
1261,2008,Brisbane,Medical treatment,No,No,No,1547,0,0,1866,231,2097
1262,2008,Brisbane,Medical treatment,No,No,Yes,61,0,0,75,7,82
1263,2008,Brisbane,Medical treatment,No,Yes,No,153,0,0,174,19,193
1264,2008,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,4,1,5
1265,2008,Brisbane,Medical treatment,Yes,No,No,197,0,0,208,11,219
1266,2008,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
1267,2008,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,6,0,6
1268,2008,Brisbane,Minor injury,No,No,No,827,0,0,0,1004,1004
1269,2008,Brisbane,Minor injury,No,No,Yes,24,0,0,0,28,28
1270,2008,Brisbane,Minor injury,No,Yes,No,91,0,0,0,110,110
1271,2008,Brisbane,Minor injury,No,Yes,Yes,2,0,0,0,2,2
1272,2008,Brisbane,Minor injury,Yes,No,No,69,0,0,0,76,76
1273,2008,Brisbane,Minor injury,Yes,Yes,No,3,0,0,0,3,3
1274,2008,Brisbane,Property damage only,No,No,No,1822,0,0,0,0,0
1275,2008,Brisbane,Property damage only,No,No,Yes,43,0,0,0,0,0
1276,2008,Brisbane,Property damage only,No,Yes,No,230,0,0,0,0,0
1277,2008,Brisbane,Property damage only,No,Yes,Yes,4,0,0,0,0,0
1278,2008,Brisbane,Property damage only,Yes,No,No,10,0,0,0,0,0
1279,2008,Central,Fatal,No,No,No,13,15,4,1,2,22
1280,2008,Central,Fatal,No,No,Yes,1,2,6,0,0,8
1281,2008,Central,Fatal,No,Yes,No,8,9,5,3,1,18
1282,2008,Central,Fatal,Yes,No,No,6,6,1,2,0,9
1283,2008,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
1284,2008,Central,Hospitalisation,No,No,No,390,0,499,82,48,629
1285,2008,Central,Hospitalisation,No,No,Yes,13,0,17,6,3,26
1286,2008,Central,Hospitalisation,No,Yes,No,56,0,62,6,8,76
1287,2008,Central,Hospitalisation,Yes,No,No,96,0,99,4,6,109
1288,2008,Central,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
1289,2008,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
1290,2008,Central,Medical treatment,No,No,No,350,0,0,443,43,486
1291,2008,Central,Medical treatment,No,No,Yes,9,0,0,9,1,10
1292,2008,Central,Medical treatment,No,Yes,No,48,0,0,57,6,63
1293,2008,Central,Medical treatment,Yes,No,No,47,0,0,50,2,52
1294,2008,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
1295,2008,Central,Minor injury,No,No,No,220,0,0,0,273,273
1296,2008,Central,Minor injury,No,No,Yes,2,0,0,0,2,2
1297,2008,Central,Minor injury,No,Yes,No,19,0,0,0,23,23
1298,2008,Central,Minor injury,Yes,No,No,16,0,0,0,16,16
1299,2008,Central,Property damage only,No,No,No,855,0,0,0,0,0
1300,2008,Central,Property damage only,No,No,Yes,8,0,0,0,0,0
1301,2008,Central,Property damage only,No,Yes,No,94,0,0,0,0,0
1302,2008,Central,Property damage only,Yes,No,No,4,0,0,0,0,0
1303,2008,Far Northern,Fatal,No,No,No,15,17,5,3,0,25
1304,2008,Far Northern,Fatal,No,Yes,No,4,6,2,10,1,19
1305,2008,Far Northern,Fatal,Yes,No,No,5,5,0,0,0,5
1306,2008,Far Northern,Hospitalisation,No,No,No,291,0,364,37,23,424
1307,2008,Far Northern,Hospitalisation,No,No,Yes,9,0,10,8,4,22
1308,2008,Far Northern,Hospitalisation,No,Yes,No,18,0,21,0,3,24
1309,2008,Far Northern,Hospitalisation,Yes,No,No,82,0,87,5,4,96
1310,2008,Far Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
1311,2008,Far Northern,Medical treatment,No,No,No,273,0,0,340,37,377
1312,2008,Far Northern,Medical treatment,No,No,Yes,9,0,0,13,4,17
1313,2008,Far Northern,Medical treatment,No,Yes,No,20,0,0,26,2,28
1314,2008,Far Northern,Medical treatment,Yes,No,No,25,0,0,26,1,27
1315,2008,Far Northern,Minor injury,No,No,No,197,0,0,0,234,234
1316,2008,Far Northern,Minor injury,No,No,Yes,5,0,0,0,7,7
1317,2008,Far Northern,Minor injury,No,Yes,No,8,0,0,0,10,10
1318,2008,Far Northern,Minor injury,Yes,No,No,17,0,0,0,19,19
1319,2008,Far Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1320,2008,Far Northern,Property damage only,No,No,No,537,0,0,0,0,0
1321,2008,Far Northern,Property damage only,No,No,Yes,15,0,0,0,0,0
1322,2008,Far Northern,Property damage only,No,Yes,No,51,0,0,0,0,0
1323,2008,Far Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
1324,2008,Far Northern,Property damage only,Yes,No,No,1,0,0,0,0,0
1325,2008,North Coast,Fatal,No,No,No,40,47,24,11,1,83
1326,2008,North Coast,Fatal,No,No,Yes,1,1,0,0,0,1
1327,2008,North Coast,Fatal,No,Yes,No,16,21,5,4,5,35
1328,2008,North Coast,Fatal,Yes,No,No,18,19,3,1,0,23
1329,2008,North Coast,Fatal,Yes,Yes,No,3,3,0,0,1,4
1330,2008,North Coast,Hospitalisation,No,No,No,762,0,988,139,86,1213
1331,2008,North Coast,Hospitalisation,No,No,Yes,18,0,24,20,6,50
1332,2008,North Coast,Hospitalisation,No,Yes,No,59,0,64,3,3,70
1333,2008,North Coast,Hospitalisation,Yes,No,No,173,0,187,11,9,207
1334,2008,North Coast,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
1335,2008,North Coast,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
1336,2008,North Coast,Medical treatment,No,No,No,842,0,0,1046,127,1173
1337,2008,North Coast,Medical treatment,No,No,Yes,29,0,0,37,5,42
1338,2008,North Coast,Medical treatment,No,Yes,No,62,0,0,69,9,78
1339,2008,North Coast,Medical treatment,No,Yes,Yes,1,0,0,13,0,13
1340,2008,North Coast,Medical treatment,Yes,No,No,103,0,0,110,4,114
1341,2008,North Coast,Minor injury,No,No,No,481,0,0,0,593,593
1342,2008,North Coast,Minor injury,No,No,Yes,7,0,0,0,9,9
1343,2008,North Coast,Minor injury,No,Yes,No,33,0,0,0,35,35
1344,2008,North Coast,Minor injury,No,Yes,Yes,1,0,0,0,1,1
1345,2008,North Coast,Minor injury,Yes,No,No,32,0,0,0,34,34
1346,2008,North Coast,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1347,2008,North Coast,Property damage only,No,No,No,1705,0,0,0,0,0
1348,2008,North Coast,Property damage only,No,No,Yes,23,0,0,0,0,0
1349,2008,North Coast,Property damage only,No,Yes,No,148,0,0,0,0,0
1350,2008,North Coast,Property damage only,No,Yes,Yes,1,0,0,0,0,0
1351,2008,North Coast,Property damage only,Yes,No,No,7,0,0,0,0,0
1352,2008,Northern,Fatal,No,No,No,22,22,14,3,1,40
1353,2008,Northern,Fatal,No,No,Yes,1,1,0,0,0,1
1354,2008,Northern,Fatal,No,Yes,No,6,7,2,1,0,10
1355,2008,Northern,Fatal,Yes,No,No,5,5,0,0,1,6
1356,2008,Northern,Hospitalisation,No,No,No,274,0,359,50,29,438
1357,2008,Northern,Hospitalisation,No,No,Yes,1,0,1,0,0,1
1358,2008,Northern,Hospitalisation,No,Yes,No,13,0,13,0,0,13
1359,2008,Northern,Hospitalisation,Yes,No,No,81,0,89,2,5,96
1360,2008,Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
1361,2008,Northern,Medical treatment,No,No,No,244,0,0,317,35,352
1362,2008,Northern,Medical treatment,No,No,Yes,4,0,0,4,0,4
1363,2008,Northern,Medical treatment,No,Yes,No,23,0,0,26,2,28
1364,2008,Northern,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
1365,2008,Northern,Medical treatment,Yes,No,No,40,0,0,44,0,44
1366,2008,Northern,Minor injury,No,No,No,139,0,0,0,165,165
1367,2008,Northern,Minor injury,No,Yes,No,10,0,0,0,13,13
1368,2008,Northern,Minor injury,Yes,No,No,22,0,0,0,22,22
1369,2008,Northern,Property damage only,No,No,No,547,0,0,0,0,0
1370,2008,Northern,Property damage only,No,No,Yes,7,0,0,0,0,0
1371,2008,Northern,Property damage only,No,Yes,No,56,0,0,0,0,0
1372,2008,Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
1373,2008,Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
1374,2008,South Eastern,Fatal,No,No,No,29,32,21,13,7,73
1375,2008,South Eastern,Fatal,No,Yes,No,10,12,3,5,0,20
1376,2008,South Eastern,Fatal,Yes,No,No,13,13,1,0,0,14
1377,2008,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
1378,2008,South Eastern,Fatal,Yes,Yes,No,1,1,1,0,0,2
1379,2008,South Eastern,Hospitalisation,No,No,No,708,0,878,139,95,1112
1380,2008,South Eastern,Hospitalisation,No,No,Yes,15,0,22,6,1,29
1381,2008,South Eastern,Hospitalisation,No,Yes,No,42,0,54,6,9,69
1382,2008,South Eastern,Hospitalisation,No,Yes,Yes,2,0,3,0,1,4
1383,2008,South Eastern,Hospitalisation,Yes,No,No,166,0,176,4,10,190
1384,2008,South Eastern,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
1385,2008,South Eastern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
1386,2008,South Eastern,Medical treatment,No,No,No,914,0,0,1118,119,1237
1387,2008,South Eastern,Medical treatment,No,No,Yes,25,0,0,33,1,34
1388,2008,South Eastern,Medical treatment,No,Yes,No,57,0,0,64,4,68
1389,2008,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,2,0,2
1390,2008,South Eastern,Medical treatment,Yes,No,No,77,0,0,82,4,86
1391,2008,South Eastern,Medical treatment,Yes,Yes,No,3,0,0,3,1,4
1392,2008,South Eastern,Minor injury,No,No,No,392,0,0,0,470,470
1393,2008,South Eastern,Minor injury,No,No,Yes,7,0,0,0,7,7
1394,2008,South Eastern,Minor injury,No,Yes,No,31,0,0,0,39,39
1395,2008,South Eastern,Minor injury,Yes,No,No,43,0,0,0,47,47
1396,2008,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
1397,2008,South Eastern,Property damage only,No,No,No,1137,0,0,0,0,0
1398,2008,South Eastern,Property damage only,No,No,Yes,23,0,0,0,0,0
1399,2008,South Eastern,Property damage only,No,Yes,No,70,0,0,0,0,0
1400,2008,South Eastern,Property damage only,No,Yes,Yes,2,0,0,0,0,0
1401,2008,South Eastern,Property damage only,Yes,No,No,7,0,0,0,0,0
1402,2008,Southern,Fatal,No,No,No,28,31,18,6,0,55
1403,2008,Southern,Fatal,No,No,Yes,1,1,1,0,0,2
1404,2008,Southern,Fatal,No,Yes,No,9,12,7,2,0,21
1405,2008,Southern,Fatal,Yes,No,No,4,5,2,0,0,7
1406,2008,Southern,Hospitalisation,No,No,No,513,0,632,86,76,794
1407,2008,Southern,Hospitalisation,No,No,Yes,10,0,14,2,3,19
1408,2008,Southern,Hospitalisation,No,Yes,No,72,0,93,10,14,117
1409,2008,Southern,Hospitalisation,Yes,No,No,97,0,99,4,3,106
1410,2008,Southern,Hospitalisation,Yes,Yes,No,4,0,5,0,0,5
1411,2008,Southern,Medical treatment,No,No,No,524,0,0,674,54,728
1412,2008,Southern,Medical treatment,No,No,Yes,9,0,0,10,1,11
1413,2008,Southern,Medical treatment,No,Yes,No,65,0,0,75,4,79
1414,2008,Southern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
1415,2008,Southern,Medical treatment,Yes,No,No,55,0,0,56,1,57
1416,2008,Southern,Minor injury,No,No,No,347,0,0,0,417,417
1417,2008,Southern,Minor injury,No,No,Yes,5,0,0,0,17,17
1418,2008,Southern,Minor injury,No,Yes,No,35,0,0,0,38,38
1419,2008,Southern,Minor injury,Yes,No,No,29,0,0,0,31,31
1420,2008,Southern,Property damage only,No,No,No,1174,0,0,0,0,0
1421,2008,Southern,Property damage only,No,No,Yes,12,0,0,0,0,0
1422,2008,Southern,Property damage only,No,Yes,No,144,0,0,0,0,0
1423,2008,Southern,Property damage only,Yes,No,No,5,0,0,0,0,0
1424,2008,Unknown,Hospitalisation,No,No,No,1,0,1,0,0,1
1425,2008,Unknown,Hospitalisation,No,Yes,No,2,0,2,0,0,2
1426,2008,Unknown,Hospitalisation,Yes,No,No,1,0,1,0,0,1
1427,2008,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
1428,2008,Unknown,Property damage only,No,No,No,7,0,0,0,0,0
1429,2008,Unknown,Property damage only,No,No,Yes,1,0,0,0,0,0
1430,2008,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
1431,2009,Brisbane,Fatal,No,No,No,17,17,8,6,5,36
1432,2009,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
1433,2009,Brisbane,Fatal,No,Yes,No,5,5,1,0,0,6
1434,2009,Brisbane,Fatal,Yes,No,No,11,11,1,1,2,15
1435,2009,Brisbane,Fatal,Yes,Yes,No,2,2,0,0,1,3
1436,2009,Brisbane,Hospitalisation,No,No,No,1108,0,1324,199,116,1639
1437,2009,Brisbane,Hospitalisation,No,No,Yes,36,0,45,2,2,49
1438,2009,Brisbane,Hospitalisation,No,Yes,No,115,0,138,9,10,157
1439,2009,Brisbane,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
1440,2009,Brisbane,Hospitalisation,Yes,No,No,270,0,286,10,8,304
1441,2009,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,1,0,4
1442,2009,Brisbane,Hospitalisation,Yes,Yes,No,9,0,10,0,0,10
1443,2009,Brisbane,Medical treatment,No,No,No,1541,0,0,1838,152,1990
1444,2009,Brisbane,Medical treatment,No,No,Yes,59,0,0,69,17,86
1445,2009,Brisbane,Medical treatment,No,Yes,No,143,0,0,180,11,191
1446,2009,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,3,0,3
1447,2009,Brisbane,Medical treatment,Yes,No,No,166,0,0,171,7,178
1448,2009,Brisbane,Medical treatment,Yes,No,Yes,3,0,0,3,0,3
1449,2009,Brisbane,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
1450,2009,Brisbane,Minor injury,No,No,No,664,0,0,0,779,779
1451,2009,Brisbane,Minor injury,No,No,Yes,17,0,0,0,21,21
1452,2009,Brisbane,Minor injury,No,Yes,No,54,0,0,0,63,63
1453,2009,Brisbane,Minor injury,Yes,No,No,74,0,0,0,74,74
1454,2009,Brisbane,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1455,2009,Brisbane,Property damage only,No,No,No,1841,0,0,0,0,0
1456,2009,Brisbane,Property damage only,No,No,Yes,55,0,0,0,0,0
1457,2009,Brisbane,Property damage only,No,Yes,No,239,0,0,0,0,0
1458,2009,Brisbane,Property damage only,No,Yes,Yes,2,0,0,0,0,0
1459,2009,Brisbane,Property damage only,Yes,No,No,6,0,0,0,0,0
1460,2009,Central,Fatal,No,No,No,35,41,20,3,2,66
1461,2009,Central,Fatal,No,No,Yes,1,1,0,0,0,1
1462,2009,Central,Fatal,No,Yes,No,10,10,5,7,0,22
1463,2009,Central,Fatal,Yes,No,No,4,4,1,0,1,6
1464,2009,Central,Fatal,Yes,Yes,No,1,1,0,0,1,2
1465,2009,Central,Hospitalisation,No,No,No,453,0,546,65,47,658
1466,2009,Central,Hospitalisation,No,No,Yes,6,0,6,1,0,7
1467,2009,Central,Hospitalisation,No,Yes,No,46,0,66,3,3,72
1468,2009,Central,Hospitalisation,Yes,No,No,78,0,80,4,2,86
1469,2009,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
1470,2009,Central,Medical treatment,No,No,No,364,0,0,453,34,487
1471,2009,Central,Medical treatment,No,No,Yes,10,0,0,20,4,24
1472,2009,Central,Medical treatment,No,Yes,No,26,0,0,36,2,38
1473,2009,Central,Medical treatment,Yes,No,No,37,0,0,39,1,40
1474,2009,Central,Minor injury,No,No,No,167,0,0,0,200,200
1475,2009,Central,Minor injury,No,No,Yes,4,0,0,0,4,4
1476,2009,Central,Minor injury,No,Yes,No,16,0,0,0,18,18
1477,2009,Central,Minor injury,Yes,No,No,17,0,0,0,17,17
1478,2009,Central,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1479,2009,Central,Property damage only,No,No,No,935,0,0,0,0,0
1480,2009,Central,Property damage only,No,No,Yes,9,0,0,0,0,0
1481,2009,Central,Property damage only,No,Yes,No,100,0,0,0,0,0
1482,2009,Central,Property damage only,No,Yes,Yes,2,0,0,0,0,0
1483,2009,Central,Property damage only,Yes,No,No,2,0,0,0,0,0
1484,2009,Far Northern,Fatal,No,No,No,19,26,21,2,2,51
1485,2009,Far Northern,Fatal,No,No,Yes,1,2,0,0,0,2
1486,2009,Far Northern,Fatal,No,Yes,No,4,5,0,1,0,6
1487,2009,Far Northern,Fatal,Yes,No,No,6,6,0,3,0,9
1488,2009,Far Northern,Fatal,Yes,No,Yes,1,1,0,0,0,1
1489,2009,Far Northern,Hospitalisation,No,No,No,292,0,369,47,46,462
1490,2009,Far Northern,Hospitalisation,No,No,Yes,14,0,17,13,0,30
1491,2009,Far Northern,Hospitalisation,No,Yes,No,17,0,19,2,1,22
1492,2009,Far Northern,Hospitalisation,Yes,No,No,60,0,61,3,4,68
1493,2009,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
1494,2009,Far Northern,Medical treatment,No,No,No,261,0,0,329,24,353
1495,2009,Far Northern,Medical treatment,No,No,Yes,15,0,0,21,1,22
1496,2009,Far Northern,Medical treatment,No,Yes,No,16,0,0,18,0,18
1497,2009,Far Northern,Medical treatment,Yes,No,No,30,0,0,31,2,33
1498,2009,Far Northern,Minor injury,No,No,No,143,0,0,0,180,180
1499,2009,Far Northern,Minor injury,No,No,Yes,5,0,0,0,6,6
1500,2009,Far Northern,Minor injury,No,Yes,No,7,0,0,0,8,8
1501,2009,Far Northern,Minor injury,Yes,No,No,13,0,0,0,14,14
1502,2009,Far Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1503,2009,Far Northern,Minor injury,Yes,Yes,No,1,0,0,0,2,2
1504,2009,Far Northern,Property damage only,No,No,No,504,0,0,0,0,0
1505,2009,Far Northern,Property damage only,No,No,Yes,13,0,0,0,0,0
1506,2009,Far Northern,Property damage only,No,Yes,No,37,0,0,0,0,0
1507,2009,Far Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
1508,2009,North Coast,Fatal,No,No,No,49,60,39,18,2,119
1509,2009,North Coast,Fatal,No,No,Yes,3,4,12,6,1,23
1510,2009,North Coast,Fatal,No,Yes,No,9,11,6,7,1,25
1511,2009,North Coast,Fatal,Yes,No,No,11,11,1,0,1,13
1512,2009,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
1513,2009,North Coast,Hospitalisation,No,No,No,750,0,898,129,81,1108
1514,2009,North Coast,Hospitalisation,No,No,Yes,13,0,14,6,2,22
1515,2009,North Coast,Hospitalisation,No,Yes,No,52,0,60,7,7,74
1516,2009,North Coast,Hospitalisation,Yes,No,No,175,0,188,6,8,202
1517,2009,North Coast,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
1518,2009,North Coast,Medical treatment,No,No,No,848,0,0,1070,85,1155
1519,2009,North Coast,Medical treatment,No,No,Yes,18,0,0,29,0,29
1520,2009,North Coast,Medical treatment,No,Yes,No,46,0,0,59,4,63
1521,2009,North Coast,Medical treatment,No,Yes,Yes,1,0,0,3,0,3
1522,2009,North Coast,Medical treatment,Yes,No,No,108,0,0,110,5,115
1523,2009,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
1524,2009,North Coast,Minor injury,No,No,No,368,0,0,0,448,448
1525,2009,North Coast,Minor injury,No,No,Yes,7,0,0,0,22,22
1526,2009,North Coast,Minor injury,No,Yes,No,19,0,0,0,21,21
1527,2009,North Coast,Minor injury,Yes,No,No,48,0,0,0,50,50
1528,2009,North Coast,Minor injury,Yes,Yes,No,2,0,0,0,2,2
1529,2009,North Coast,Property damage only,No,No,No,1684,0,0,0,0,0
1530,2009,North Coast,Property damage only,No,No,Yes,10,0,0,0,0,0
1531,2009,North Coast,Property damage only,No,Yes,No,113,0,0,0,0,0
1532,2009,North Coast,Property damage only,Yes,No,No,4,0,0,0,0,0
1533,2009,Northern,Fatal,No,No,No,12,12,6,6,0,24
1534,2009,Northern,Fatal,No,Yes,No,3,3,1,1,0,5
1535,2009,Northern,Fatal,Yes,No,No,3,4,0,0,0,4
1536,2009,Northern,Hospitalisation,No,No,No,240,0,321,59,26,406
1537,2009,Northern,Hospitalisation,No,No,Yes,7,0,11,2,0,13
1538,2009,Northern,Hospitalisation,No,Yes,No,12,0,15,1,0,16
1539,2009,Northern,Hospitalisation,Yes,No,No,72,0,77,1,3,81
1540,2009,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
1541,2009,Northern,Medical treatment,No,No,No,263,0,0,331,12,343
1542,2009,Northern,Medical treatment,No,No,Yes,4,0,0,4,0,4
1543,2009,Northern,Medical treatment,No,Yes,No,17,0,0,18,1,19
1544,2009,Northern,Medical treatment,Yes,No,No,49,0,0,54,1,55
1545,2009,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
1546,2009,Northern,Minor injury,No,No,No,88,0,0,0,102,102
1547,2009,Northern,Minor injury,No,No,Yes,2,0,0,0,3,3
1548,2009,Northern,Minor injury,No,Yes,No,11,0,0,0,12,12
1549,2009,Northern,Minor injury,Yes,No,No,16,0,0,0,17,17
1550,2009,Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
1551,2009,Northern,Property damage only,No,No,No,541,0,0,0,0,0
1552,2009,Northern,Property damage only,No,No,Yes,10,0,0,0,0,0
1553,2009,Northern,Property damage only,No,Yes,No,53,0,0,0,0,0
1554,2009,South Eastern,Fatal,No,No,No,19,21,10,7,0,38
1555,2009,South Eastern,Fatal,No,Yes,No,5,5,2,1,0,8
1556,2009,South Eastern,Fatal,Yes,No,No,12,12,4,2,0,18
1557,2009,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
1558,2009,South Eastern,Hospitalisation,No,No,No,714,0,853,146,76,1075
1559,2009,South Eastern,Hospitalisation,No,No,Yes,15,0,17,2,1,20
1560,2009,South Eastern,Hospitalisation,No,Yes,No,35,0,37,9,4,50
1561,2009,South Eastern,Hospitalisation,Yes,No,No,133,0,137,9,12,158
1562,2009,South Eastern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
1563,2009,South Eastern,Medical treatment,No,No,No,941,0,0,1127,118,1245
1564,2009,South Eastern,Medical treatment,No,No,Yes,28,0,0,33,2,35
1565,2009,South Eastern,Medical treatment,No,Yes,No,51,0,0,73,3,76
1566,2009,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
1567,2009,South Eastern,Medical treatment,Yes,No,No,64,0,0,69,1,70
1568,2009,South Eastern,Minor injury,No,No,No,351,0,0,0,432,432
1569,2009,South Eastern,Minor injury,No,No,Yes,14,0,0,0,16,16
1570,2009,South Eastern,Minor injury,No,Yes,No,24,0,0,0,24,24
1571,2009,South Eastern,Minor injury,Yes,No,No,34,0,0,0,37,37
1572,2009,South Eastern,Property damage only,No,No,No,1189,0,0,0,0,0
1573,2009,South Eastern,Property damage only,No,No,Yes,25,0,0,0,0,0
1574,2009,South Eastern,Property damage only,No,Yes,No,91,0,0,0,0,0
